trajectory_id,mmsi,timestamp,latitude,longitude,sog,cog,speed_change,course_change,distance_from_previous_km,calculated_speed_kmh,time_delta_seconds,isolation_anomaly,anomaly_score
157,209239000,2021-12-23 04:23:52+00:00,55.078125,14.246083333333331,5.097286502520244,39.333333333333336,0.008574088414510683,0.0,0.612964670483893,18.388940114516792,120.0,False,-0.36668971005592366
157,209239000,2021-12-23 04:25:52+00:00,55.08240833333334,14.252216666666664,5.144443988800049,39.16666666666666,0.047157486279805205,0.16666666666668561,0.6158372501178339,18.475117503535017,120.0,False,-0.3602012425433972
157,209239000,2021-12-23 04:27:52+00:00,55.08673846153847,14.258284615384614,5.049469581017127,38.23076923076923,0.09497440778292177,0.9358974358974308,0.6172316177891399,18.5169485336742,120.0,False,-0.3303132607127749
157,209239000,2021-12-23 04:29:52+00:00,55.09090833333334,14.264091666666667,4.990110874176025,38.25,0.05935870684110167,0.019230769230773603,0.5929198705621692,17.78759611686508,120.0,False,-0.35191422070778255
157,209239000,2021-12-23 04:31:52+00:00,55.09515,14.269975000000002,4.990110874176025,38.083333333333336,0.0,0.1666666666666572,0.6021650989308339,18.064952967925016,120.0,False,-0.3660493620425613
157,209239000,2021-12-23 04:33:52+00:00,55.09955,14.276058333333332,5.011545896530151,38.083333333333336,0.021435022354125977,0.0,0.6238416910296126,18.71525073088838,120.0,False,-0.3649317013208396
157,209239000,2021-12-23 04:35:52+00:00,55.103616666666674,14.281716666666666,4.998684883117676,38.16666666666666,0.012861013412475586,0.08333333333331439,0.5779754566800799,17.339263700402398,120.0,False,-0.3643033325682679
157,209239000,2021-12-23 04:37:52+00:00,55.10783333333333,14.287516666666669,4.990110874176025,38.0,0.00857400894165039,0.1666666666666572,0.5966235997232612,17.898707991697837,120.0,False,-0.36801717012808177
157,209239000,2021-12-23 04:39:52+00:00,55.11211666666667,14.293374999999996,5.002971887588501,38.083333333333336,0.012861013412475586,0.08333333333334281,0.6047217738478303,18.14165321543491,120.0,False,-0.3693420553114646
157,209239000,2021-12-23 04:41:52+00:00,55.11645454545455,14.299399999999997,5.0368781956759365,38.27272727272727,0.033906308087435555,0.18939393939393767,0.6160221617044255,18.480664851132765,120.0,False,-0.3673430012526526
157,209239000,2021-12-23 04:43:52+00:00,55.12082727272727,14.305518181818185,5.041554927825928,38.45454545454545,0.004676732149991203,0.18181818181818699,0.6227198841819888,18.681596525459664,120.0,False,-0.36790344884943166
157,209239000,2021-12-23 04:45:52+00:00,55.12513333333333,14.311508333333334,5.062990148862203,38.25,0.021435221036274932,0.20454545454543904,0.6118218738888181,18.354656216664544,120.0,False,-0.3693519179006597
157,209239000,2021-12-23 04:47:52+00:00,55.12958181818181,14.31768181818182,5.092999458312988,38.0,0.030009309450785615,0.25,0.6314462246130123,18.94338673839037,120.0,False,-0.36599140372853206
157,209239000,2021-12-23 04:49:52+00:00,55.13376666666667,14.323441666666668,5.127295811971028,38.0,0.03429635365804007,0.0,0.5921166103823375,17.763498311470126,120.0,False,-0.36101095424692026
157,209239000,2021-12-23 04:51:52+00:00,55.138016666666665,14.329233333333336,5.144443988800049,37.25,0.01714817682902048,0.75,0.5990437967642023,17.97131390292607,120.0,False,-0.35881224489127694
157,209239000,2021-12-23 04:53:52+00:00,55.14216666666666,14.334783333333332,5.123008767763774,37.16666666666666,0.021435221036274932,0.08333333333334281,0.5808333688995622,17.425001066986866,120.0,False,-0.3617521799346473
157,209239000,2021-12-23 04:55:52+00:00,55.14675384615384,14.340753846153849,5.041554927825928,36.46153846153846,0.08145383993784616,0.7051282051282044,0.6357145199203942,19.071435597611824,120.0,False,-0.3386439742040256
157,209239000,2021-12-23 04:57:52+00:00,55.15113636363637,14.346354545454544,5.022847999225963,35.63636363636363,0.01870692859996481,0.8251748251748268,0.6034278211005959,18.102834633017878,120.0,False,-0.36274870875061344
157,209239000,2021-12-23 04:59:52+00:00,55.15538333333334,14.351599999999998,4.990110874176025,34.833333333333336,0.03273712504993753,0.8030303030303116,0.5779978529773273,17.33993558931982,120.0,False,-0.35928263223306184
157,209239000,2021-12-23 05:01:52+00:00,55.15979166666667,14.357066666666665,4.990110874176025,36.16666666666666,0.0,1.3333333333333144,0.6007408638892915,18.022225916678746,120.0,False,-0.34876922765774393
157,209239000,2021-12-23 05:03:52+00:00,55.16416923076924,14.362823076923076,4.994068109072172,36.84615384615385,0.003957234896146744,0.6794871794871824,0.6088032114519424,18.264096343558272,120.0,False,-0.3639895400623285
157,209239000,2021-12-23 05:05:52+00:00,55.16854545454546,14.368645454545456,4.990110874176025,37.36363636363637,0.003957234896146744,0.517482517482506,0.6111859172384926,18.33557751715478,120.0,False,-0.36467867241947177
157,209239000,2021-12-23 05:07:52+00:00,55.172472727272726,14.37391818181818,4.990110874176025,37.18181818181818,0.0,0.18181818181818699,0.550300766374838,16.509022991245143,120.0,False,-0.3533466990854482
157,209239000,2021-12-23 05:09:52+00:00,55.17683636363636,14.379763636363636,4.952696670185436,37.72727272727273,0.03741420399058981,0.545454545454561,0.6109147471996462,18.32744241598939,120.0,False,-0.3637551156130524
157,209239000,2021-12-23 05:11:52+00:00,55.18096999999999,14.385360000000002,4.938666343688965,37.8,0.014030326496470735,0.07272727272726343,0.580975821347001,17.42927464041003,120.0,False,-0.36529608245246165
157,209239000,2021-12-23 05:13:52+00:00,55.18518,14.39106,4.912944078445435,37.9,0.025722265243530273,0.09999999999999432,0.591695169781745,17.750855093452348,120.0,False,-0.3668344816061773
157,209239000,2021-12-23 05:15:52+00:00,55.18962307692308,14.39716153846154,4.958452701568604,38.07692307692308,0.045508623123169833,0.17692307692308873,0.6277800566576963,18.83340169973089,120.0,False,-0.3610385564479732
157,209239000,2021-12-23 05:17:52+00:00,55.193783333333336,14.40290833333333,4.990110874176025,38.333333333333336,0.03165817260742099,0.2564102564102484,0.5891149791474058,17.673449374422177,120.0,False,-0.36647914980847035
157,209239000,2021-12-23 05:19:52+00:00,55.19800833333333,14.408816666666665,5.024406909942627,38.66666666666666,0.03429603576660156,0.3333333333333144,0.6011029903766173,18.03308971129852,120.0,False,-0.36713580654483613
157,209239000,2021-12-23 05:21:52+00:00,55.20227692307693,14.414846153846156,5.01781151844905,39.0,0.006595391493577019,0.3333333333333428,0.6096696813115963,18.29009043934789,120.0,False,-0.3687937035412495
157,209239000,2021-12-23 05:23:52+00:00,55.20641666666666,14.420749999999998,4.994397878646851,39.0,0.02341363980219935,0.0,0.5934931473410364,17.804794420231094,120.0,False,-0.3644569568109092
157,209239000,2021-12-23 05:25:52+00:00,55.21061666666666,14.426674999999998,4.990110874176025,38.91666666666666,0.004287004470825195,0.08333333333334281,0.5995209559949001,17.985628679847004,120.0,False,-0.3665798212530588
157,209239000,2021-12-23 05:27:52+00:00,55.21486923076923,14.432715384615385,4.98219633102417,39.0,0.007914543151855469,0.08333333333334281,0.60864226264731,18.2592678794193,120.0,False,-0.3689859783611637
157,209239000,2021-12-23 05:29:52+00:00,55.21898333333333,14.438516666666668,4.938666343688965,38.91666666666666,0.04352998733520508,0.08333333333334281,0.5871098636135031,17.613295908405096,120.0,False,-0.3625600978632306
157,209239000,2021-12-23 05:31:52+00:00,55.22315,14.444416666666667,4.938666343688965,39.0,0.0,0.08333333333334281,0.5955658730195507,17.86697619058652,120.0,False,-0.3641615503979992
157,209239000,2021-12-23 05:33:52+00:00,55.22733846153846,14.450423076923077,4.938666343688965,39.0,0.0,0.0,0.6016782694268502,18.050348082805506,120.0,False,-0.36242323526875386
157,209239000,2021-12-23 05:35:52+00:00,55.23139166666667,14.456233333333335,4.938666343688965,39.083333333333336,0.0,0.08333333333334281,0.5821363736921202,17.46409121076361,120.0,False,-0.36356405389028185
157,209239000,2021-12-23 05:37:52+00:00,55.23551666666666,14.462158333333337,4.938666343688965,39.25,0.0,0.1666666666666572,0.5928982755404392,17.786948266213177,120.0,False,-0.3642775056862841
157,209239000,2021-12-23 05:39:52+00:00,55.239808333333336,14.468341666666667,4.938666343688965,39.16666666666666,0.0,0.08333333333334281,0.6175890671807048,18.527672015421146,120.0,False,-0.3645624270163052
157,209239000,2021-12-23 05:41:52+00:00,55.243745454545454,14.473981818181818,4.938666343688965,39.0,0.0,0.1666666666666572,0.5652449305151336,16.957347915454008,120.0,False,-0.357574627577499
157,209239000,2021-12-23 05:43:52+00:00,55.247975,14.479825,4.938666343688965,37.91666666666666,0.0,1.0833333333333428,0.598640963269723,17.95922889809169,120.0,False,-0.3542007837303852
157,209239000,2021-12-23 05:45:52+00:00,55.25205,14.485483333333333,4.938666343688965,38.41666666666666,0.0,0.5,0.5778693723750001,17.336081171250004,120.0,False,-0.36078368520945725
157,209239000,2021-12-23 05:47:52+00:00,55.2563,14.491475,4.938666343688965,38.333333333333336,0.0,0.08333333333331439,0.6062309456843752,18.186928370531255,120.0,False,-0.366538673018103
157,209239000,2021-12-23 05:49:52+00:00,55.2605,14.497233333333334,4.938666343688965,37.91666666666666,0.0,0.4166666666666856,0.592665495408013,17.77996486224039,120.0,False,-0.3626528282331381
157,209239000,2021-12-23 05:51:52+00:00,55.26490833333335,14.503225,4.89150885740916,37.75,0.047157486279805205,0.1666666666666572,0.6200035402207175,18.600106206621525,120.0,False,-0.35971688396336204
157,209239000,2021-12-23 05:53:52+00:00,55.26885833333333,14.50863333333333,4.887221813201904,37.833333333333336,0.004287044207255342,0.08333333333334281,0.5570603536348182,16.711810609044548,120.0,False,-0.3572329056198535
157,209239000,2021-12-23 05:55:52+00:00,55.27300833333333,14.514316666666666,4.865786592165629,38.0,0.021435221036274932,0.1666666666666572,0.585288577017502,17.55865731052506,120.0,False,-0.3659936575467996
157,209239000,2021-12-23 05:57:52+00:00,55.27722307692307,14.5201,4.891179084777832,38.0,0.025392492612202666,0.0,0.594837782947151,17.84513348841453,120.0,False,-0.362773489022116
157,209239000,2021-12-23 05:59:52+00:00,55.28130833333333,14.525758333333334,4.921518166859944,38.083333333333336,0.030339082082112334,0.08333333333334281,0.57860052296588,17.3580156889764,120.0,False,-0.36523793246802577
157,209239000,2021-12-23 06:01:52+00:00,55.28548333333334,14.531541666666667,4.89150885740916,38.083333333333336,0.030009309450784727,0.0,0.5913148743061635,17.739446229184903,120.0,False,-0.3632531842803187
157,209239000,2021-12-23 06:03:52+00:00,55.289653846153854,14.537392307692308,4.922837257385254,38.46153846153846,0.03132839997609427,0.3782051282051384,0.5935501310368555,17.806503931105667,120.0,False,-0.36592605053329946
157,209239000,2021-12-23 06:05:52+00:00,55.29375454545454,14.543127272727274,4.938666343688965,38.45454545454545,0.015829086303710938,0.006993006993013751,0.5828902911629271,17.486708734887813,120.0,False,-0.36457005325817116
157,209239000,2021-12-23 06:07:52+00:00,55.29803,14.54919,4.91808853149414,38.8,0.020577812194824574,0.3454545454545439,0.6110070707775656,18.330212123326966,120.0,False,-0.367534095307638
157,209239000,2021-12-23 06:09:52+00:00,55.30226666666667,14.555149999999998,4.900082945823669,38.833333333333336,0.018005585670470836,0.03333333333333144,0.6035452334706245,18.106357004118735,120.0,False,-0.36613618609808174
157,209239000,2021-12-23 06:11:52+00:00,55.306191666666656,14.56075,4.938666343688965,39.0,0.03858339786529541,0.1666666666666572,0.5622402091631337,16.86720627489401,120.0,False,-0.35886210860474826
157,209239000,2021-12-23 06:13:52+00:00,55.31034166666666,14.566650000000005,4.930092255274455,39.0,0.008574088414509795,0.0,0.593608820440937,17.80826461322811,120.0,False,-0.3652834626468171
